sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_250253,秦始皇,胡亥,"秦始皇 崩 於 沙丘 ， 胡亥 喟然 叹 曰 ： "" 今大行 未发 ， 丧礼 未终 。 """,人物一 崩 於 沙丘  人物二 喟然 叹 曰   今大行 未发  丧礼 未终,-1
TRAIN_SENT_ID_284592,程有德,程咬金,丈夫 程有德 不幸 早丧 ， 独自一人 抚养 程咬金 。,丈夫 人物一 不幸 早丧  独自一人 抚养 人物二,-1
TRAIN_SENT_ID_251269,廖仲恺,何香凝,《 廖仲恺 和 何香凝 》 读后,人物一 人物二  读后,1
TRAIN_SENT_ID_285388,苏樱,江小鱼,"江 无缺 携妻 荷露 入主 移花宫 , 江小鱼 与 苏樱 隐居 桃花 谷 。",江 无缺 携妻 荷露 入主 移花宫  人物二 人物一 隐居 桃花 谷,1
TRAIN_SENT_ID_273242,秦香莲,陈世美,像 省吃俭用 的 秦香莲 还 没住 进 三室一厅 的 套房 ， 就 被 陈世美 当 抹布 一样 扔 了 ， 差点 连 个 经济 适用 坟 都 捞 不 着 ；,省吃俭用 人物一 没住 进 三室一厅 套房  人物二 抹布 扔  差点 经济 适用 坟 捞,1
TRAIN_SENT_ID_286250,崔昌洲,刘喜奎,刘喜奎 主动 地请 一个 姓黄 的 文人 ， 向 崔昌洲 提亲 。,人物二 主动 地请 一个 姓黄 文人  人物一 提亲,1
TRAIN_SENT_ID_273774,霍震霆,霍英东,27 ： 霍震霆 之 父 霍英东 ： 敢于 放手,人物一 父 人物二  敢于 放手,-1
TRAIN_SENT_ID_269809,李讷,江青,江青 与 李讷,人物二 人物一,-1
TRAIN_SENT_ID_268179,樊梨花,薛丁山,5 . 薛丁山 三气 樊梨花 ( 1956 ),人物二 三气 人物一,1
TRAIN_SENT_ID_276904,罗启锐,张婉婷,李宗盛 、 张婉婷 、 罗启锐 、 叶锦添,李宗盛  人物二  人物一  叶锦添,1
TRAIN_SENT_ID_278808,任盈盈,任我行,小 人民币 玩家 或者 非 人民币 玩家 ， 攻击 路线 走 桃谷六仙 和 令狐冲 ， 任盈盈 ， 任我行 ， 岳不群 等 相互 点灯 。,人民币 玩家 非 人民币 玩家  攻击 路线 走 桃谷六仙 令狐冲  人物一  人物二  岳不群 相互 点灯,-1
TRAIN_SENT_ID_274433,仲满,武宗文,即使 是 在 “ 数落 ” 丈夫 仲满 的 不是 ， 但 武宗文 的 脸上 始终 都 是 幸福 的 表情 。,数落  丈夫 人物一  人物二 脸上 始终 幸福 表情,1
TRAIN_SENT_ID_281785,聂晴,聂风,后人 ： 聂锋 、 聂人王 、 聂风 、 聂晴 、 易风 （ 聂正 ） 、 聂 天涯,后人  聂锋  聂人王  人物二  人物一  易风  聂正   聂 天涯,-1
TRAIN_SENT_ID_285761,时玮,高亚麟,得知 时玮 要 来 ， 高亚麟 决定 给 她 个 惊喜 。,得知 人物一  人物二 决定 惊喜,1
TRAIN_SENT_ID_256431,刘禅,甘夫人,曹操 军 追击 刘备 于 当阳 长阪 ， 甘夫人 和 刘禅 与 刘备 失散 ， 幸好 有 赵云 保护 ， 得 免于 难,曹操 军 追击 刘备 当阳 长阪  人物二 人物一 刘备 失散  幸好 赵云 保护  免于 难,-1
TRAIN_SENT_ID_287167,汤洛雯,汤镇宗,因为 爸爸 是 汤镇宗 、 叔叔 是 汤镇业 ， 汤洛雯 让 人 备受 关注 。,爸爸 人物二  叔叔 汤镇业  人物一 备受 关注,-1
TRAIN_SENT_ID_285443,蒋宏杰,魏哲浩,魏哲浩 与 蒋宏杰,人物二 人物一,1
TRAIN_SENT_ID_273762,霍震霆,霍英东,黎锦文 潘 江伟 潘祖尧 霍英东 霍震霆,黎锦文 潘 江伟 潘祖尧 人物二 人物一,-1
TRAIN_SENT_ID_262924,熊美玲,林秋离,No.190 冲突 林秋离 熊美玲 梁朝伟,冲突 人物二 人物一 梁朝伟,1
TRAIN_SENT_ID_276316,岳灵珊,林平之,天不绝人 愿 ， 故使 侬 见 郎 — — 我 看 岳灵珊 和 林平之,天不绝人 愿  故使 侬 见 郎   人物一 人物二,1
TRAIN_SENT_ID_287057,符珍,荣安固伦公主,荣安固伦公主 额 驸 : 符珍 （ ？,人物二 额 驸  人物一,1
TRAIN_SENT_ID_284140,孙洁,杨明,翟江波 徐文 佳 孙洁 段贝 陈佳 蒋琴 原春燕 石丹 吴涛 魏丽 杨明 尹淑琴,翟江波 徐文 佳 人物一 段贝 陈佳 蒋琴 原春燕 石丹 吴涛 魏丽 人物二 尹淑琴,1
TRAIN_SENT_ID_278795,任盈盈,任我行,任家 阵容 是 任盈盈 、 令狐冲 、 任我行 和 东方不败 。,任家 阵容 人物一  令狐冲  人物二 东方不败,-1
TRAIN_SENT_ID_272094,张翠山,殷素素,殷素素 “ 哦 ” 的 一声 ， 不禁 深 为 郭襄 难过 ， 转眼 向 张翠山 瞧 去 。,人物二   一声  不禁 深 郭襄 难过  转眼 人物一 瞧,1
TRAIN_SENT_ID_258403,张兆和,沈从文,沈从文 是 在 哪里 认识 张兆和 的 ?,人物二 认识 人物一,1
TRAIN_SENT_ID_283783,李静民,姜昆,姜昆 和 李静民 商量 后 ， 姜珊 近照 决定 把 姜珊 送到 澳大利亚 去 留学 ， 并 很快 为 她 办好 了 留学 手续 。,人物二 人物一 商量  姜珊 近照 决定 姜珊 送到 澳大利亚 留学  很快 办好 留学 手续,1
TRAIN_SENT_ID_274004,白素,卫斯理,喜欢 的 书籍 ： 《 卫斯理 与 白素 》 、 《 三毛 流浪记 》,喜欢 书籍   人物二 人物一    三毛 流浪记,1
TRAIN_SENT_ID_284162,公孙恭,公孙度,公孙度 ， 后继者 为 公孙康 、 公孙恭 及 公孙渊,人物二  后继者 公孙康  人物一 公孙渊,-1
TRAIN_SENT_ID_281899,赵统,赵云,赵云 ： 赵统 ， 赵广 ， 赵葳,人物二  人物一  赵广  赵葳,-1
TRAIN_SENT_ID_267946,樊梨花,薛丁山,薛丁山 三气 樊梨花 ( 1956 ),人物二 三气 人物一,1
TRAIN_SENT_ID_271882,阎婆惜,宋江,卖俏迎奸 成语 典故 : 成语 出处 ： 这 阎婆惜 被 那 张三 小意儿 百依百随 ， 轻怜重惜 ， 卖俏迎奸 ， 引乱 这 婆娘 的 心 ， 如何 肯恋 宋江 ？,卖俏迎奸 成语 典故  成语 出处  人物一 张三 小意儿 百依百随  轻怜重惜  卖俏迎奸  引乱 婆娘 心  肯恋 人物二,1
TRAIN_SENT_ID_285760,时玮,高亚麟,高亚麟 在 外地 拍戏 ， 时玮 决定 去 探班 。,人物二 外地 拍戏  人物一 决定 探班,1
TRAIN_SENT_ID_256177,蒋介石,宋美龄,宋美龄 为 蒋介石 祈祷 上帝 / 224,人物二 人物一 祈祷 上帝,1
TRAIN_SENT_ID_273189,黄苗子,郁风,两 公婆 对话 / 黄苗子 郁风,两 公婆 对话  人物一 人物二,1
TRAIN_SENT_ID_260256,穆桂英,杨宗保,亲哥 好比 杨宗保 ， 老妹 好比 穆桂英 。 ”,亲哥 好比 人物二  老妹 好比 人物一,1
TRAIN_SENT_ID_286389,吕玲绮,吕布,吕玲绮 入 甄府 ， 甄尧 与 吕布 的 再次 相见 ， 也 不远 。,人物一 入 甄府  甄尧 人物二 再次 相见  不远,-1
TRAIN_SENT_ID_278471,胡善祥,朱瞻基,母 ： 诚孝昭 皇后 张氏 朱瞻基 后妃 : 恭 让 章 皇后 胡氏 ， 即 废后 胡善祥,母  诚孝昭 皇后 张氏 人物二 后妃  恭 章 皇后 胡氏  废后 人物一,1
TRAIN_SENT_ID_256153,蒋介石,宋美龄,宋美龄 与 蒋介石 闹别扭,人物二 人物一 闹别扭,1
TRAIN_SENT_ID_265697,贾环,贾政,贾环 诬陷 贾宝玉 调戏 金钏儿 致其 被 撵 投井 ， 忠顺 王府 问罪 贾宝玉 “ 藏匿 ” 蒋玉 函 ， 两案 并发 ， 贾宝玉 被 贾政 一顿 毒打 。,人物一 诬陷 贾宝玉 调戏 金钏儿 致其 撵 投井  忠顺 王府 问罪 贾宝玉  藏匿  蒋玉 函  两案 并发  贾宝玉 人物二 一顿 毒打,-1
TRAIN_SENT_ID_274452,钱亦石,钱韵玲,故而 钱韵玲 和 2 个 哥哥 ， 长兄 钱远铎 ， 次兄 钱远镜 就是 钱亦石 遗留 的 革命 骨血 。,人物二  哥哥  长兄 钱远铎  次兄 钱远镜 人物一 遗留 革命 骨血,-1
TRAIN_SENT_ID_267248,陆毅,鲍蕾,陆毅 、 鲍蕾 代言 莱仕 化妆品,人物一  人物二 代言 莱仕 化妆品,1
TRAIN_SENT_ID_278948,汪涵,杨乐乐,主持人 ： 汪涵 ， 杨乐乐,主持人  人物一  人物二,1
TRAIN_SENT_ID_275765,李沅芷,余鱼同,余鱼同 为 避 李沅 坐船 独行 ， 遇上 关东 三魔及 仇人 言伯干 等 ， 几次 遇险 ， 仗 机警 逃出 ， 亏得 李沅芷 假扮 他 引开 众人 ， 才 得 脱险 。,人物二 避 李沅 坐船 独行  遇上 关东 三魔及 仇人 言伯干  几次 遇险  仗 机警 逃出  亏得 人物一 假扮 引开 众人  脱险,1
TRAIN_SENT_ID_284968,林早早,于嘉,无独有偶 ， 于嘉 还 看不惯 林早早 呢 ， 一副 大 小姐 脾气 ， 动不动 就 抬杠 ， 有 什么 了不起 的 。,无独有偶  人物二 看不惯 人物一  一副 小姐 脾气  动不动 抬杠  了不起,1
TRAIN_SENT_ID_273834,范柳原,白流苏,白流苏 冒 着 炮火 去 找 范柳原 。,人物二 炮火 找 人物一,1
TRAIN_SENT_ID_262747,熊美玲,林秋离,No.95 后悔 林秋离 熊美玲,后悔 人物二 人物一,1
TRAIN_SENT_ID_267945,樊梨花,薛丁山,1 制作 团队 : 片名 ： 薛丁山 与 樊梨花,制作 团队  片名  人物二 人物一,1
TRAIN_SENT_ID_271337,何泽慧,钱三强,钱三强 的 毕业论文 分数 仅次于 何泽慧 ， 排名 第二 。,人物二 毕业论文 分数 仅次于 人物一  排名 第二,1
TRAIN_SENT_ID_262659,况天佑,马小玲,之所以 搞 出 陆战 平 这么 个 莫名其妙 的 僵尸 ， 目的 就是 对付 况天佑 与 马小玲 。,搞 出 陆战 平 莫名其妙 僵尸  目的 对付 人物一 人物二,1
TRAIN_SENT_ID_259021,刘备,刘禅,（ 刘备 、 刘禅 ）,人物一  人物二,-1
TRAIN_SENT_ID_278722,叶一茜,田亮,情人节 特辑 田亮 与 叶一茜,情人节 特辑 人物二 人物一,1
TRAIN_SENT_ID_287029,叶婴,谢越瑄,森 明美 不甘 被 谢越瑄 冷淡 ， 为 巩固 自己 在 谢氏 集团 的 势力 ， 她 联合 谢越璨 、 蔡娜 等 人 企图 对 叶婴 不轨 。,森 明美 不甘 人物二 冷淡  巩固 谢氏 集团 势力  联合 谢越璨  蔡娜 企图 人物一 不轨,1
TRAIN_SENT_ID_265268,贾琏,贾赦,贾赦 的 丫环 多 了 ， 能 做 贾琏 的 妾 ， 也 算是 个 好 的 结局 了 。,人物二 丫环  做 人物一 妾  算是 结局,-1
TRAIN_SENT_ID_284214,高阳公主,万安国,高阳公主 魏书 : 《 魏书 . 卷 三十四 列传 第二十二 王洛 儿 车路头 卢鲁元 陈建 万安国 》,人物一 魏书   魏书  卷 三十四 列传 第二十二 王洛 车路头 卢鲁元 陈建 人物二,-1
TRAIN_SENT_ID_264646,夏徵舒,夏姬,夏姬 夏徵舒,人物二 人物一,-1
TRAIN_SENT_ID_279366,陈衡哲,任鸿隽,“ 我们 三个 朋友 ” ： 胡适 、 任鸿隽 和 陈衡哲,三个 朋友   胡适  人物二 人物一,1
TRAIN_SENT_ID_273341,秦香莲,陈世美,秦香莲 ： 自幼儿 配夫 陈世美,人物一  自幼儿 配夫 人物二,1
TRAIN_SENT_ID_283457,张伯驹,潘素,琵琶 记 ： 张伯驹 与 潘素,琵琶 记  人物一 人物二,1
TRAIN_SENT_ID_262879,熊美玲,林秋离,No.24 太阳 出来 了 林秋离 熊美玲 蔡琴,太阳 人物二 人物一 蔡琴,1
TRAIN_SENT_ID_272964,吴晗,袁震,两情 永 隧 — — 袁震 · 吴晗,两情 永 隧   人物二  人物一,1
TRAIN_SENT_ID_255748,蒋介石,宋美龄,拜倒 在 宋美龄 的 裙 下 ， 求得 蒋介石 的 加官晋爵 … …,拜倒 人物二 裙  求得 人物一 加官晋爵,1
TRAIN_SENT_ID_283302,李俐,满文军,李俐 刚回到 新加坡 ， 满文军 的 电话 就 打来 了 。,人物一 刚回到 新加坡  人物二 电话 打来,1
TRAIN_SENT_ID_251750,顾倩兮,卢云,卢云 沦落 到 扬州 后 ， 到 顾府 做 杂役 ， 后 转为 书童 ， 识 得 顾倩兮 。,人物二 沦落 扬州  顾府 做 杂役  转为 书童  识 人物一,1
TRAIN_SENT_ID_284745,陆立鼎,陆二娘,英儿 （ 陆立鼎 、 陆二娘 、 黄药师 、 柯镇恶 专用 ）,英儿  人物一  人物二  黄药师  柯镇恶 专用,1
TRAIN_SENT_ID_258460,刘禅,刘备,荀彧 、 小乔 等 武将 可以 与 刘谌 有 特殊 的 刷牌 配合 ， 刘备 、 刘禅 则 可以 增加 刘谌 的 续航 能力 。,荀彧  小乔 武将 刘谌 特殊 刷牌 配合  人物二  人物一 增加 刘谌 续航 能力,-1
TRAIN_SENT_ID_271747,梁萧,萧玉翎,此后 ， 萧冷 为了 让 萧玉翎 还俗 ， 设计 掳来 梁萧 ， 花晓霜 。,此后  萧冷 人物二 还俗  设计 掳来 人物一  花晓霜,-1
TRAIN_SENT_ID_278687,叶一茜,田亮,演唱者 ： 叶一茜 、 田亮 、 田雨 橙,演唱者  人物一  人物二  田雨 橙,1
TRAIN_SENT_ID_272208,马小玲,况天佑,马小玲 和 况天佑 再 一次 携手 创造 奇迹 ！,人物一 人物二 一次 携手 创造 奇迹,1
TRAIN_SENT_ID_262758,熊美玲,林秋离,No.127 情债 （ 台语 ） 林秋离 熊美玲 蔡幸娟,情债  台语  人物二 人物一 蔡幸娟,1
TRAIN_SENT_ID_258341,张兆和,沈从文,住 在 这里 的 还有 校 图书馆 的 工作人员 李云鹤 （ 江青 ） ， 张兆和 （ 沈从文 的 未婚妻 ） 。,住 校 图书馆 工作人员 李云鹤  江青   人物一  人物二 未婚妻,1
TRAIN_SENT_ID_252218,秦嘉,徐淑,⑩ 往物 ： 回赠 之物 ， 指 秦嘉 留 赠给 徐淑 的 宝钗 、 明镜 、 芳香 、 素琴 等物 。,⑩ 往物  回赠 之物  指 人物一 留 赠给 人物二 宝钗  明镜  芳香  素琴 等物,1
TRAIN_SENT_ID_262786,熊美玲,林秋离,No.70 我 站 着 只 到 你 肩膀 林秋离 熊美玲 何方,站 肩膀 人物二 人物一 何方,1
TRAIN_SENT_ID_258325,陈建斌,蒋勤勤,胃张 ： 陈建斌 蒋勤勤 ， 陈坤 赵薇,胃张  人物一 人物二  陈坤 赵薇,1
TRAIN_SENT_ID_284183,袁剑伟,林嘉欣,袁剑伟 绯闻 : 袁建伟 林嘉欣 暂别 娱乐圈 ， 不是 游学 是 怀孕 的 消息 ， 引发 热议 。,人物一 绯闻  袁建伟 人物二 暂别 娱乐圈  游学 怀孕 消息  引发 热议,1
TRAIN_SENT_ID_258739,刘禅,刘备,第四 编 汉昭烈 帝 刘备 《 遗诏 敕 刘禅 》,第四 编 汉昭烈 帝 人物二  遗诏 敕 人物一,-1
TRAIN_SENT_ID_269758,任我行,任盈盈,我 没有 败 ， 任我行 ， 令狐冲 ， 任盈盈 ， 就 凭 他们 也 能 将 我 东方不败 击败 ？ ”,没有 败  人物一  令狐冲  人物二  东方不败 击败,-1
TRAIN_SENT_ID_273450,凌操,凌统,其余 诸 将 ： 周泰 、 黄盖 、 程普 、 韩当 、 蒋钦 、 凌操 、 凌统 、 沙摩柯 等,周泰  黄盖  程普  韩当  蒋钦  人物一  人物二  沙摩柯,-1
TRAIN_SENT_ID_260356,穆桂英,杨宗保,师爷 穆桂英 三擒三纵 杨宗保 ( 1956 ) ....,师爷 人物一 三擒三纵 人物二,1
TRAIN_SENT_ID_282214,曾湉,王凯,提到 王凯 ， 曾湉 的 “ 热词 ” 居然 还是 “ 敬业 ” 。,提到 人物二  人物一  热词  居然  敬业,1
TRAIN_SENT_ID_272352,金正恩,金正日,金正恩 会 延续 金正日 的 核武 政策 吗 ？,人物一 会 延续 人物二 核武 政策,-1
TRAIN_SENT_ID_265126,杜晓苏,雷宇峥,10 . 等待 · 【 佳期 如梦 之 海上 繁花 】 [ 主角 ： 杜晓苏 ， 雷宇峥 ， 邵振嵘 ],等待   佳期 如梦 海上 繁花   主角  人物一  人物二  邵振嵘,1
TRAIN_SENT_ID_284982,胡婷婷,胡志强,胡志强 ( 邰智源 ) / 胡婷婷 ( 九孔 ),人物二  邰智源   人物一  九孔,-1
TRAIN_SENT_ID_277204,张茜,张卫健,"2 . 我要 轻闲 - 张茜 / 张卫健 ( "" 小宝 与 康熙 "" 片尾曲 ) 国语",我要 轻闲  人物一  人物二   小宝 康熙  片尾曲  国语,1
TRAIN_SENT_ID_264186,刘备,孙尚香,这些 均 使得 孙尚香 开始 憎恶 乱世 ， 并 决定 为 刘备 而活 。,均 人物二 憎恶 乱世  决定 人物一 而活,1
TRAIN_SENT_ID_278822,任盈盈,任我行,成员 ： 风清扬 ， 东方不败 ， 任盈盈 ， 任我行 ， 令狐冲,成员  风清扬  东方不败  人物一  人物二  令狐冲,-1
TRAIN_SENT_ID_274214,岳雷,岳飞,清代 修撰 的 《 利津县 志 》 和 《 岳 氏族谱 》 都 记载 他 是 南 宋抗金 名将 岳飞 后裔 ， 系 岳雷 一脉 。,清代 修撰  利津县 志   岳 氏族谱  记载 南 宋抗金 名将 人物二 后裔  系 人物一 一脉,-1
TRAIN_SENT_ID_286849,洪瑛琦,李世龙,例 ： 洪瑛琦 李世龙 ， 蔡依林 锦荣 。,例  人物一 人物二  蔡依林 锦荣,1
TRAIN_SENT_ID_262023,李纨,贾兰,089 、 梦 功名 贾兰 拾 青紫 博花 诰 李纨 负 虚名,梦 功名 人物二 拾 青紫 博花 诰 人物一 负 虚名,-1
TRAIN_SENT_ID_262748,熊美玲,林秋离,No.23 天 若有情 （ 台语 ） 林秋离 熊美玲 江蕙,天 若有情  台语  人物二 人物一 江蕙,1
TRAIN_SENT_ID_274843,晏几道,晏殊,答 ： 江西 是 文化 名省 ， 欧阳修 、 王安石 、 晏几道 、 晏殊 、 朱熹 等等 均 是 江西人 。,答  江西 文化 名省  欧阳修  王安石  人物一  人物二  朱熹 均 江西人,-1
TRAIN_SENT_ID_276329,岳灵珊,林平之,新建 页 面谈 岳不群 、 岳灵珊 、 林平之,新建 页 面谈 岳不群  人物一  人物二,1
TRAIN_SENT_ID_262586,扶苏,秦始皇,长 公子 扶苏 直言进谏 ， 却 引起 秦始皇 的 不快 。,长 公子 人物一 直言进谏  引起 人物二 不快,-1
TRAIN_SENT_ID_283762,慕容顺,伏允,唐太宗 以 慕容顺 为西 平郡王 、 趉 故 吕 乌 甘 豆 可汗 （ 甘豆 可汗 ） ， 接替 伏允 。,唐太宗 人物一 为西 平郡王  趉 吕 乌 甘 豆 可汗  甘豆 可汗   接替 人物二,-1
TRAIN_SENT_ID_270399,关平,关羽,原有 关羽 、 周仓 、 关平 像 ， 后毁 。,原有 人物二  周仓  人物一  后毁,-1
TRAIN_SENT_ID_284326,王书麒,许秋怡,高志森 、 袁彩云 、 王书麒 、 许秋怡,高志森  袁彩云  人物一  人物二,1
TRAIN_SENT_ID_258350,张兆和,沈从文,第三封 张兆和 致 沈从文 （ 1934.1 . 9 ）,第三封 人物一 人物二,1
TRAIN_SENT_ID_268154,樊梨花,薛丁山,其中 的 薛丁山 三请 樊梨花 最为 脍炙人口 ， 被 戏曲 、 曲艺 等 艺术 形式 广为 传唱 流传 不衰 。,人物二 三请 人物一 最为 脍炙人口  戏曲  曲艺 艺术 形式 广为 传唱 流传 不衰,1
TRAIN_SENT_ID_282240,易连恺,秦桑,18 . 邂逅 · 【 迷雾 围城 】 （ 原名 《 夜色 》 ） 主角 ： 易连恺 ， 秦桑,邂逅   迷雾 围城   原名  夜色   主角  人物一  人物二,1
TRAIN_SENT_ID_272218,马小玲,况天佑,圣母 、 人 王二人 因为 命运 与 憎恨 决定 开战 ， 眼看 二人 将要 灭世 ， 马小玲 、 况天佑 再次 肩负起 救世 的 重任 。,圣母  王二人 命运 憎恨 决定 开战  眼看 二人 将要 灭世  人物一  人物二 再次 肩负起 救世 重任,1
TRAIN_SENT_ID_272804,谢烨,顾城,谢烨 致 顾城,人物一 人物二,1
TRAIN_SENT_ID_256342,孙尚香,刘备,"梦醉 良缘 : 在 主公 是 刘备 的 情况 下 , 使用 SP 孙尚香 作为 内奸 获得胜利 2 次",梦醉 良缘  主公 人物二 情况  使用  人物一 内奸 获得胜利  次,1
TRAIN_SENT_ID_249997,张无忌,赵敏,"我 , 敏敏 特穆尔 , 自取 汉明 赵敏 , 汝阳王 府 的 郡主 , 集 万千 宠爱 于 一身 , 为 改写 倚天 , 收拾 周芷若 , 勾引 张无忌 而 来 … …",敏敏 特穆尔  自取 汉明 人物二  汝阳王 府 郡主  集 万千 宠爱 一身  改写 倚天  收拾 周芷若  勾引 人物一,1
TRAIN_SENT_ID_287040,高杨氏,高宠,她 的 目光 始终 追随着 高宠 ， 就算 高杨氏 在 失明 的 时候 ， 她 都 能 感应 到 他 的 所在 。,目光 始终 追随着 人物二  人物一 失明  感应,1
TRAIN_SENT_ID_259229,刘备,刘禅,⑹ 两朝 开济 ： 指 诸葛亮 辅助 刘备 开创 帝业 ， 后 又 辅佐 刘禅 。,⑹ 两朝 开济  指 诸葛亮 辅助 人物一 开创 帝业  辅佐 人物二,-1
TRAIN_SENT_ID_270693,赵宏博,申雪,《 康 比特 纯 左旋 肉碱 （ 申雪 赵宏博 代言 ） 》,康 比特 纯 左旋 肉碱  人物二 人物一 代言,1
TRAIN_SENT_ID_287005,张嫣,张国纪,张国纪 丧偶 后 ， 张嫣 亲自 照顾 弟妹 。,人物二 丧偶  人物一 亲自 照顾 弟妹,-1
TRAIN_SENT_ID_283287,赵文卓,张丹露,[ 01 : 57.72 ] ( 张丹露 赵文卓 ) 扛起 不 需要 脆弱,人物二 人物一  扛起 需要 脆弱,1
TRAIN_SENT_ID_277476,余鱼同,李沅芷,于是 黄蓉 遇到 了 郭靖 ， 阿朱 认识 了 乔峰 ， 李沅芷 邂逅 了 余鱼同 。,黄蓉 遇到 郭靖  阿朱 认识 乔峰  人物二 邂逅 人物一,1
TRAIN_SENT_ID_258621,刘禅,刘备,南蛮 军 、 刘备 军 、 孙权 军 、 曹操 军 、 刘禅 军 、 孙皓 军 、 曹丕 军 、 司马昭 军 、 名 将军 。,南蛮 军  人物二 军  孙权 军  曹操 军  人物一 军  孙皓 军  曹丕 军  司马昭 军  名 将军,-1
TRAIN_SENT_ID_276191,苏蕙,窦滔,苏蕙 思念 不已 ， 织绵 为 《 回文 璇玑 图诗 》 ， 寄赠 窦滔 。,人物一 思念 不已  织绵  回文 璇玑 图诗   寄赠 人物二,1
