sent_id,entity1,entity2,sent,processed_sent,label,hard_match
TRAIN_SENT_ID_250264,秦始皇,胡亥,人头畜鸣 原文 : 《 史记 · 秦始皇 本纪 》 ： “ （ 胡亥 ） 诛 （ 李 ） 斯 、 （ 冯 ） 去 疾 ， 任用 赵高 。,人头畜鸣 原文   史记  人物一 本纪     人物二  诛  李  斯   冯  疾  任用 赵高,-1,0
TRAIN_SENT_ID_279406,张维,陆士嘉,伉俪 爱国情 深处 — — 张维 与 陆士嘉 故居,伉俪 爱国情 深处   人物一 人物二 故居,1,0
TRAIN_SENT_ID_262941,熊美玲,林秋离,No.17 不想 你 走 林秋离 熊美玲 蔡淳佳,不想 走 人物二 人物一 蔡淳佳,1,0
TRAIN_SENT_ID_258907,王熙凤,贾琏,贾琏 看上 了 尤二姐 （ 梁兰 诗 ） ， 瞒 着 王熙凤 金屋藏娇 。,人物二 看上 尤二姐  梁兰 诗   瞒 人物一 金屋藏娇,1,0
TRAIN_SENT_ID_249398,后稷,姜嫄,以 周祖 大殿 、 周王 殿 、 肇 周圣 祖 牌坊 、 姜嫄 殿 、 后稷 殿 、 碑亭 、 八卦 亭 、 鉴亭 、 栖凤亭 以及 钟鼓楼 为主 的 周祖 文化 景区 。,周祖 大殿  周王 殿  肇 周圣 祖 牌坊  人物二 殿  人物一 殿  碑亭  八卦 亭  鉴亭  栖凤亭 钟鼓楼 为主 周祖 文化 景区,-1,0
TRAIN_SENT_ID_277181,张茜,张卫健,出席 人员 有 ： 刘德华 、 李玟 、 苏有朋 、 张卫健 、 张茜 等,出席 人员  刘德华  李玟  苏有朋  人物二  人物一,1,0
TRAIN_SENT_ID_279467,谭梅,朱军,朱军 的 太太 谭梅 向 我们 微笑 。,人物二 太太 人物一 微笑,1,0
TRAIN_SENT_ID_254131,霍启刚,郭晶晶,郭晶晶 与 霍启刚 的 一组 立体 婚纱照 被 网友 微博 疯传 。,人物二 人物一 一组 立体 婚纱照 网友 微博 疯传,1,0
TRAIN_SENT_ID_284762,杨蕙兰,杜子俊,第 78 集 ： 杨蕙兰 酒后 诉 衷肠 ， 杜子俊 夜访 同福店,集  人物一 酒后 诉 衷肠  人物二 夜访 同福店,1,0
TRAIN_SENT_ID_258761,刘禅,刘备,注 ： 刘备 与 刘禅 又 分别 称 先主 与 后主 。,注  人物二 人物一 称 先主 后主,-1,0
TRAIN_SENT_ID_262765,熊美玲,林秋离,No.54 你 按 怎 对待 我 林秋离 熊美玲 蔡秋凤,人物二 人物一 蔡秋凤,1,0
TRAIN_SENT_ID_264335,贾环,赵姨娘,赵姨娘 再 不 着 调 也 是 探春 的 亲娘 ， 贾环 是 亲 弟弟 ， 不看僧面看佛面 ， 打狗 还 得 看 主人 呢 ， 这番 打闹 ， 岂 不是 让 探春 没脸 吗 ？,人物二 调 探春 亲娘  人物一 亲 弟弟  不看僧面看佛面  打狗 主人  这番 打闹  岂 探春 没脸,-1,0
TRAIN_SENT_ID_268525,潘金莲,武大郎,"传言 , 小 杏儿 嫁人 后 , 变成 了 潘金莲 , 且不说 勾 了 那 西门庆 , 就 连 “ 武大郎 ” 的 兄弟 “ 武二郎 ” 也 失 了 性 !",传言  杏儿 嫁人  变成 人物一  勾 西门庆   人物二  兄弟  武二郎  失 性,1,0
TRAIN_SENT_ID_273141,黄苗子,郁风,同去 的 有 王角 ， 秦 岺 云 ， 黄苗子 ， 郁风 等 七 、 八人 ， 并 在 《 美术 》 发表 《 送画 下乡 》 一文 。,同去 王角  秦 岺 云  人物一  人物二 七  八人   美术  发表  送画 下乡  一文,1,0
TRAIN_SENT_ID_281982,刘国生,谢晓虹,而 刘国生 、 谢晓虹 则 反唇相讥 ， 称 桑兰 “ 忘恩负义 ” 。,人物一  人物二 反唇相讥  称 桑兰  忘恩负义,1,0
TRAIN_SENT_ID_272797,谢烨,顾城,顾城 和 谢烨 在 这方面 也 并 不 和谐 。,人物二 人物一 这方面 和谐,1,0
TRAIN_SENT_ID_272824,王怜花,云梦仙子,王云梦 ， 人称 “ 云梦仙子 ” ， 王怜花 之母 。,王云梦  人称  人物二   人物一 之母,-1,0
TRAIN_SENT_ID_251391,李安琪,李小鹏,（ 李小鹏 李安琪 让路 陈小春 郑伊健 ）,人物二 人物一 让路 陈小春 郑伊健,1,0
TRAIN_SENT_ID_258304,陈建斌,蒋勤勤,蒋勤勤 和 陈建斌 的 家庭 是 标准 的 4 - 2 - 1 式 家庭 。,人物二 人物一 家庭 标准      式 家庭,1,0
TRAIN_SENT_ID_282081,刘至翰,刘尚谦,刘尚谦 ， 刘至翰 ， 刘致妤,人物二  人物一  刘致妤,-1,0
TRAIN_SENT_ID_262859,熊美玲,林秋离,No.108 风港 林秋离 熊美玲 裘海正,风港 人物二 人物一 裘海正,1,0
TRAIN_SENT_ID_259425,贾兰,李纨,李纨 和 贾兰,人物二 人物一,-1,0
TRAIN_SENT_ID_279561,李芳远,李成桂,李成桂 即位 后 ， 李芳远 被 封为 靖安 君 。,人物二 即位  人物一 封为 靖安 君,-1,0
TRAIN_SENT_ID_277668,曾叔常,曾书书,风回峰 首座 ： 曾叔常 → 曾书书,风回峰 首座  人物一 → 人物二,-1,0
TRAIN_SENT_ID_283432,张月亮,张铁林,（ 第一名 ） 金 大川 刘畅 （ 奖励 ： 两张 直通 卡 ， 一张 送给 张铁林 和 张月亮 ）,第一名  金 大川 刘畅  奖励  两张 直通 卡  一张 送给 人物二 人物一,-1,0
TRAIN_SENT_ID_255820,蒋介石,宋美龄,蒋介石 病危 和 宋美龄 自美 返台,人物一 病危 人物二 自美 返台,1,0
TRAIN_SENT_ID_258496,刘禅,刘备,他 辅佐 刘备 、 刘禅 创建 了 蜀国 ， 自 任 丞相 。,辅佐 人物二  人物一 创建 蜀国  丞相,-1,0
TRAIN_SENT_ID_276229,韩寒,韩小野,韩小野 太 “ 犀利 ” 韩寒 “ 吐槽 ” 驾驭 不了 。,人物二 太  犀利  人物一  吐槽  驾驭 不了,-1,0
TRAIN_SENT_ID_249947,张无忌,赵敏,张无忌 、 谢逊 醒后 认为 是 赵敏 所 为 ， 十分 痛恨 。,人物一  谢逊 醒后 认为 人物二  十分 痛恨,1,0
TRAIN_SENT_ID_258506,刘禅,刘备,历位 两国 ， 侍奉 三帝 （ 刘备 、 刘禅 、 司马炎 ） 。,历位 两国  侍奉 三帝  人物二  人物一  司马炎,-1,0
TRAIN_SENT_ID_259237,刘备,刘禅,《 三国志 》 为 曹操 、 曹丕 、 曹叡 分别 写 了 武帝纪 、 文帝 纪 、 明 帝纪 ， 而 《 蜀书 》 则 记 刘备 、 刘禅 为 先主 传 、 后主 传 。,三国志  曹操  曹丕  曹叡 写 武帝纪  文帝 纪  明 帝纪   蜀书  记 人物一  人物二 先主 传  后主 传,-1,0
TRAIN_SENT_ID_251562,田灵儿,苏茹,堂上 轰然 大笑 ， 田灵儿 张小凡 脸色 更红 ， 苏茹 走 了 过来 ， 笑骂 ： “ 灵儿 ， 不许 欺负 师弟 。 ”,堂上 轰然 大笑  人物一 张小凡 脸色 更红  人物二 走 过来  笑骂   灵儿  不许 欺负 师弟,-1,0
TRAIN_SENT_ID_268848,夏雪,刘梅,谓 称 ： 梅梅 （ 夏东海 用 ） 、 妈妈 、 妈 （ 刘星 、 夏雨 、 夏雪 用 ） 、 刘梅 、 阿姨 （ 通用 ）,谓 称  梅梅  夏东海   妈妈  妈  刘星  夏雨  人物一   人物二  阿姨  通用,-1,0
TRAIN_SENT_ID_266535,严世蕃,严嵩,严嵩 出面 力挺梨儿 ， 严世蕃 大怒 ， 决心 除掉 梨儿 。,人物二 出面 力挺梨儿  人物一 大怒  决心 除掉 梨儿,-1,0
TRAIN_SENT_ID_275421,董祀,蔡文姬,如卓 文君新寡 ， 夜奔 司马相如 ； 平阳公主 先嫁 曹寿 ， 再嫁 卫青 ； 蔡文姬 先嫁 卫仲道 ， 后 嫁 南匈奴 左贤土 ， 再嫁 董祀 。,如卓 文君新寡  夜奔 司马相如  平阳公主 先嫁 曹寿  再嫁 卫青  人物二 先嫁 卫仲道  嫁 南匈奴 左贤土  再嫁 人物一,1,0
TRAIN_SENT_ID_274637,傅敏,傅雷,2 . （ 法 ） H . A . 丹纳 （ H . A . Taine ） 著 、 傅雷 译 、 傅敏 编 ：,法      丹纳        著  人物二 译  人物一 编,-1,0
TRAIN_SENT_ID_258420,张兆和,沈从文,多少 素笺 寄 深情 — — 沈从文 与 张兆和,素笺 寄 深情   人物二 人物一,1,0
TRAIN_SENT_ID_258390,张兆和,沈从文,张兆和 致 沈从文 （ 之二 ）,人物一 人物二  之二,1,0
TRAIN_SENT_ID_283840,连丽如,连阔如,本书 分 三册 ， 连阔如 传 本 ， 连丽如 口述 ， 李滨声 手绘 插图 。,本书 分 三册  人物二 传  人物一 口述  李滨声 手绘 插图,-1,0
TRAIN_SENT_ID_277214,张茜,张卫健,张卫健 、 袁咏仪 、 郑国霖 、 胡静 、 张茜 、 潘洁 、 杨升,人物二  袁咏仪  郑国霖  胡静  人物一  潘洁  杨升,1,0
TRAIN_SENT_ID_258424,张兆和,沈从文,第九 封 沈从文 致 张兆和 （ 1934.1 . 14 ）,第九 封 人物二 人物一,1,0
TRAIN_SENT_ID_271435,杨云,杨威,朱佳玲 全程 观礼 体操 情侣 杨威 杨云 大婚 。,朱佳玲 全程 观礼 体操 情侣 人物二 人物一 大婚,1,0
TRAIN_SENT_ID_282891,穆姬,秦穆公,在 周襄王 和 穆姬 的 请求 下 ， 秦穆公 与 晋惠公 结盟 后 ， 将 其放回 。,周襄王 人物一 请求  人物二 晋惠公 结盟  其放回,1,0
TRAIN_SENT_ID_252180,秦嘉,徐淑,袁枚 读完 这些 “ 细腻 风光 ” 的 诗 ， “ 方知 徐淑 之果 胜 秦嘉 ” 。,袁枚 读完  细腻 风光  诗   方知 人物二 之果 胜 人物一,1,0
TRAIN_SENT_ID_278471,胡善祥,朱瞻基,母 ： 诚孝昭 皇后 张氏 朱瞻基 后妃 : 恭 让 章 皇后 胡氏 ， 即 废后 胡善祥,母  诚孝昭 皇后 张氏 人物二 后妃  恭 章 皇后 胡氏  废后 人物一,1,0
TRAIN_SENT_ID_264065,刘备,孙尚香,辅助 ： 郭嘉 、 刘备 、 华佗 、 甘宁 、 孙尚香,辅助  郭嘉  人物一  华佗  甘宁  人物二,1,0
TRAIN_SENT_ID_277643,郭啸天,郭靖,后代 ： 郭啸天 ， 郭靖 ， 郭破虏 ， 郭 芙 ， 郭襄,后代  人物一  人物二  郭破虏  郭 芙  郭襄,-1,0
TRAIN_SENT_ID_277030,阎维文,刘卫星,刘卫星 不仅 承担 全家 所有 的 家务 ， 还 从 事业 上 全力支持 阎维文 。,人物二 承担 全家 家务  事业 全力支持 人物一,1,0
TRAIN_SENT_ID_281427,万玉枝,高咏,重回 万家 ， 见到 万玉枝 ， 紫萱 运功 调用 土灵珠 的 灵力 ， 解了 高咏 的 毒 。,重回 万家  见到 人物一  紫萱 运功 调用 土灵珠 灵力  解了 人物二 毒,1,0
TRAIN_SENT_ID_275094,朱七七,沈浪,」 朱七七 与 熊猫儿 只觉 腰 畔 似 是 麻 了 麻 ， 竟 身不由主 地 坐 了 下去 ， 竟 再也不能 站 起 ， 但 眼睛 还是 瞪 着 沈浪 的 。,人物一 熊猫儿 只觉 腰 畔 似 麻 麻  竟 身不由主 坐 下去  竟 再也不能 站  眼睛 瞪 人物二,1,0
TRAIN_SENT_ID_283258,王大治,戴露,微博 认证 为 某 宣传 公司 经理 的 “ 欣怡 Leafly ” ， 转发 内地 词人 吴向飞 的 微博 ， 称 其 是 在 谴责 王大治 ， 声援 自己 的 “ 发小 ” 戴露 。,微博 认证 宣传 公司 经理  欣怡    转发 内地 词人 吴向飞 微博  称 谴责 人物一  声援  发小  人物二,1,0
TRAIN_SENT_ID_270646,赵宏博,申雪,关智斌 王婧 杨恭如 申雪 赵宏博,关智斌 王婧 杨恭如 人物二 人物一,1,0
TRAIN_SENT_ID_258344,张兆和,沈从文,第十 封 沈从文 致 张兆和 （ 1934.1 . 14 ）,第十 封 人物二 人物一,1,0
TRAIN_SENT_ID_262544,扶苏,秦始皇,扶苏 的 劝谏 触怒 了 秦始皇 。,人物一 劝谏 触怒 人物二,-1,0
TRAIN_SENT_ID_268782,张翠山,张无忌,杨逍 、 纪晓芙 之恋 ， 和 一 开始 的 张翠山 、 殷素素 之恋 前后 相 辉映 ， 和 张无忌 、 赵敏之 恋 前后 相 呼应 。,杨逍  纪晓芙 之恋  人物一  殷素素 之恋 相 辉映  人物二  赵敏之 恋 相 呼应,-1,0
TRAIN_SENT_ID_275395,谭嗣同,谭继洵,一受 谭继洵 之托 ， 张之洞 着力 开导 谭嗣同 ， 劝 他 以 捐班 入仕,一受 人物二 之托  张之洞 着力 开导 人物一  劝 捐班 入仕,-1,0
TRAIN_SENT_ID_261945,安雯,苏越,在 法院 审理 期间 ， 苏越 的 爱人 安雯 主动 代其 退赔 人民币 100 万元 。,法院 审理 期间  人物二 爱人 人物一 主动 代其 退赔 人民币  万元,1,0
TRAIN_SENT_ID_270282,宣姜,卫宣公,卫宣公 姜 （ 宣姜 ）,人物二 姜  人物一,1,0
TRAIN_SENT_ID_278304,陈德容,王赞策,陈德容 和 老公 王赞策 合影 （ 近照 ）,人物一 老公 人物二 合影  近照,1,0
TRAIN_SENT_ID_251260,廖仲恺,何香凝,7 . 廖仲恺 、 何香凝 墓,人物一  人物二 墓,1,0
TRAIN_SENT_ID_258707,刘禅,刘备,刘备 ： 糜贞 ， 甘倩 ， 刘禅 ， 刘理 ， 刘莹,人物二  糜贞  甘倩  人物一  刘理  刘莹,-1,0
TRAIN_SENT_ID_279239,长孙无极,孟扶摇,- - - - - 长孙无极 和 孟扶摇,人物一 人物二,1,0
TRAIN_SENT_ID_273159,黄苗子,郁风,吴祖光 再次 下放 劳动 ， 黄苗子 和 郁风 被 关到 监狱 ， 戴浩 被 劳改 。,吴祖光 再次 下放 劳动  人物一 人物二 关到 监狱  戴浩 劳改,1,0
TRAIN_SENT_ID_283309,李俐,满文军,有 了 李俐 的 理解 和 支持 ， 满文军 在 事业 上 的 发展 越来越 顺利 。,人物一 理解 支持  人物二 事业 发展 越来越 顺利,1,0
TRAIN_SENT_ID_285477,黄子桓,黄百鸣,熊黛林 、 黄百鸣 、 黄子桓,熊黛林  人物二  人物一,-1,0
TRAIN_SENT_ID_265699,贾环,贾政,三 、 笑话 玄机 ： 赵姨娘 、 贾环 夺 嫡 是 贾政 的 家庭 事业,三  笑话 玄机  赵姨娘  人物一 夺 嫡 人物二 家庭 事业,-1,0
TRAIN_SENT_ID_284030,胡青牛,王难姑,倚 ： 张无忌 小昭 朱九真 宋青书 胡青牛 王难姑,倚  张无忌 小昭 朱九真 宋青书 人物一 人物二,1,0
TRAIN_SENT_ID_260319,穆桂英,杨宗保,51 、 杨宗保 三请 穆桂英,人物二 三请 人物一,1,0
TRAIN_SENT_ID_264867,夏东海,夏雪,谓 称 ： 叔叔 、 老夏 （ 通用 ） 、 夏东海 （ 刘梅 、 玛丽 用 ） 爸爸 、 爸 、 老爸 （ 夏雪 、 刘星 、 夏雨 用 ） 小哥 、 加 （ ga ） 菲猫 、 爸爸 （ 刘梅 用 ）,谓 称  叔叔  老夏  通用   人物一  刘梅  玛丽  爸爸  爸  老爸  人物二  刘星  夏雨  小哥  加    菲猫  爸爸  刘梅,-1,0
TRAIN_SENT_ID_248924,阮星竹,段正淳,萧峰 阴错阳差 : 萧峰 寻至 小镜湖 方竹林 ， 段正淳 正在 与 隐居 于 此 的 旧情 人 阮星竹 重温 鸳梦 。,萧峰 阴错阳差  萧峰 寻至 小镜湖 方竹林  人物二 正在 隐居 旧情 人物一 重温 鸳梦,1,0
TRAIN_SENT_ID_264652,夏徵舒,夏姬,孔宁 、 仪行 父二 淫贼 逃 到 楚国 ， 向 楚庄王 诬告 夏徵舒 弑君 之罪 ， 并且 添油加醋 地 形容 夏姬 多么 漂亮 。,孔宁  仪行 父二 淫贼 逃 楚国  楚庄王 诬告 人物一 弑君 之罪  添油加醋 形容 人物二 漂亮,-1,0
TRAIN_SENT_ID_256322,孙尚香,刘备,刘备 和 孙尚香,人物二 人物一,1,0
TRAIN_SENT_ID_268610,潘金莲,武大郎,"西门庆 的 后人 遇见 了 武大郎 的 后人 为何 吕洞宾 等 人 要 渡 东海 , 原来 是 为了 寻找 潘金莲 我 的 初恋 呀 !",西门庆 后人 遇见 人物二 后人 吕洞宾 渡 东海  原来 寻找 人物一 初恋,1,0
TRAIN_SENT_ID_273022,黄月英,黄承彦,NO.109 黄承彦 ， 黄月英,人物二  人物一,-1,0
TRAIN_SENT_ID_254347,金友庄,高凌风,林美秀 、 高凌风 、 金友庄 、 葛兆恩 、 松本 秀树 、 大介 、 康丁 、 阿布 、 汪建民,林美秀  人物二  人物一  葛兆恩  松本 秀树  大介  康丁  阿布  汪建民,1,0
TRAIN_SENT_ID_264988,刘星,刘梅,东海 和 刘梅 经过 一番 侦查 ， 终于 怀疑 到 是 刘星 和 小雨 在 铁蛋 的 背后 捣鬼 。,东海 人物二 一番 侦查  终于 怀疑 人物一 小雨 铁蛋 背后 捣鬼,-1,0
TRAIN_SENT_ID_276273,西门吹雪,孙秀青,孙秀青 含泪 要 与 西门吹雪 决斗 。,人物二 含泪 人物一 决斗,1,0
TRAIN_SENT_ID_250025,张无忌,赵敏,张无忌 放弃 了 江湖 与 江山 ， 他 把 幸福 给 了 赵敏 ， 却 把 牵挂 给 了 小昭 ， 把 漂泊 给 了 蛛儿 ， 把 憾恨 给 了 芷 若 。,人物一 放弃 江湖 江山  幸福 人物二  牵挂 小昭  漂泊 蛛儿  憾恨 芷,1,0
TRAIN_SENT_ID_251333,廖仲恺,何香凝,廖仲恺 被 刺 后 ， 何香凝 立志 继承 了 他 的 遗志 ， 同 国民党 右派 斗争 到底 。,人物一 刺  人物二 立志 继承 遗志  国民党 右派 斗争 到底,1,0
TRAIN_SENT_ID_269242,陆雪琪,张小凡,师侄 ： 齐昊 、 宋大仁 、 文敏 、 楚誉宏 、 曾书书 、 林惊羽 、 田灵儿 、 陆雪琪 、 张小凡,师侄  齐昊  宋大仁  文敏  楚誉宏  曾书书  林惊羽  田灵儿  人物一  人物二,1,0
TRAIN_SENT_ID_273286,秦香莲,陈世美,— — 陈熟 美 （ 陈世美 ） 与 秦香莲,陈熟 美  人物二  人物一,1,0
TRAIN_SENT_ID_283344,贾敷,贾代化,▪ 贾演 ▪ 贾源 ▪ 贾代化 ▪ 贾代善 ▪ 贾代儒 ▪ 贾代修 ▪ 贾敷 ▪ 贾敬,▪ 贾演 ▪ 贾源 ▪ 人物二 ▪ 贾代善 ▪ 贾代儒 ▪ 贾代修 ▪ 人物一 ▪ 贾敬,-1,0
TRAIN_SENT_ID_264170,刘备,孙尚香,势力 联姻 ： 弱小 势力 可以 通过 联姻 得 将 ， 大 势力 取消 联姻 功能 ， 刘备 打下 江陵 得 孙尚香 ， 不需 再 先 联姻 。,势力 联姻  弱小 势力 联姻  势力 取消 联姻 功能  人物一 打下 江陵 人物二  不需 先 联姻,1,0
TRAIN_SENT_ID_265899,杨绛,钱钟书,钱钟书 杨绛 的 “ 素 ” 与 “ 不素 ” / 房向东,人物二 人物一  素   不素   房向东,1,0
TRAIN_SENT_ID_258447,张兆和,沈从文,第十七 封 沈从文 致 张兆和 （ 1934.1 . 16 ）,第十七 封 人物二 人物一,1,0
TRAIN_SENT_ID_259209,刘备,刘禅,《 三国志 》 为 曹操 、 曹丕 、 曹睿 分别 写 了 武帝纪 、 文帝 纪 、 明 帝纪 ， 而 《 蜀书 》 则 记 刘备 、 刘禅 为 先主 传 、 后主 传 。,三国志  曹操  曹丕  曹睿 写 武帝纪  文帝 纪  明 帝纪   蜀书  记 人物一  人物二 先主 传  后主 传,-1,0
TRAIN_SENT_ID_272150,张翠山,殷素素,4 张翠山 和 殷素素 / 142,人物一 人物二,1,0
TRAIN_SENT_ID_274576,薛丁山,薛仁贵,但 薛仁贵 却 不满 于 薛丁山 阵上 招亲 ， 于是 将 之锁入 天牢 ， 以示 惩戒 。,人物二 不满 人物一 阵上 招亲  之锁入 天牢  以示 惩戒,-1,0
TRAIN_SENT_ID_273975,白素,卫斯理,白素 地 心 洪炉 （ 1965 ） : 南极 专家 张坚 是 卫斯理 的 朋友 。,人物一 心 洪炉     南极 专家 张坚 人物二 朋友,1,0
TRAIN_SENT_ID_273431,杨乐乐,汪涵,网友 在 看到 这条 微博后 ， 也 纷纷 留言 祝福 汪涵 与 杨乐乐 。,网友 看到 这条 微博后  纷纷 留言 祝福 人物二 人物一,1,0
TRAIN_SENT_ID_271416,杨云,杨威,杨威 杨云 ， 你们好 ！,人物二 人物一  你们好,1,0
TRAIN_SENT_ID_277117,浦安修,彭德怀,与 彭德怀 休戚与共 的 浦安修,人物二 休戚与共 人物一,1,0
TRAIN_SENT_ID_268503,潘金莲,武大郎,他 是 武大郎 的 弟弟 ， 潘金莲 的 叔叔 。,人物二 弟弟  人物一 叔叔,1,0
TRAIN_SENT_ID_249966,张无忌,赵敏,不要 以为 功力 值高 就 比 对手 强 ， 你 的 张无忌 如果 遇到 对手 的 朱九真 或者 周芷若 或者 赵敏 … …,不要 功力 值高 对手 强  人物一 遇到 对手 朱九真 周芷若 人物二,1,0
TRAIN_SENT_ID_285611,邢李源,林青霞,6 有缘人 终成眷属 — — 林青霞 和 邢李源,有缘人 终成眷属   人物二 人物一,1,0
TRAIN_SENT_ID_248851,窦滔,苏蕙,苏蕙 思念 不已 ， 织绵 为 《 回文 璇玑 图诗 》 ， 寄赠 窦滔 。,人物二 思念 不已  织绵  回文 璇玑 图诗   寄赠 人物一,1,0
TRAIN_SENT_ID_273246,秦香莲,陈世美,《 秦香莲 》 ： 演小 陈世美,人物一   演小 人物二,1,0
TRAIN_SENT_ID_274814,丁玲,胡也频,6 ． 胡也频 要 干 的 事业 ， 丁玲 都 全力支持 / 43,． 人物二 干 事业  人物一 全力支持,1,0
TRAIN_SENT_ID_283522,郑樱桃,石虎,武帝 石虎 郑皇后 郑樱桃,武帝 人物二 郑皇后 人物一,1,0
TRAIN_SENT_ID_262953,熊美玲,林秋离,No.41 玉山 之歌 林秋离 熊美玲 林志炫,玉山 之歌 人物二 人物一 林志炫,1,0
TRAIN_SENT_ID_285828,陈雅薷,陈浩民,挑战者 （ I ， D1 ， J1 ， F ， E1 ） ： 陈浩民 、 陈雅薷 、 苏青 、 李熙 萌 （ 小蜻蜓 姐姐 ） 、 肖骁 、 仇洽 橦 、 刘维 、 盛梓航,挑战者             人物二  人物一  苏青  李熙 萌  小蜻蜓 姐姐   肖骁  仇洽 橦  刘维  盛梓航,-1,0
TRAIN_SENT_ID_257280,金蛇郎君,温仪,金蛇郎君 与 温仪 ， 以及 九 公主 的 刻骨相思 。,人物一 人物二  九 公主 刻骨相思,1,0
TRAIN_SENT_ID_258432,张兆和,沈从文,水上 情书 ： 沈从文 与 张兆和,水上 情书  人物二 人物一,1,0
TRAIN_SENT_ID_267415,许志安,郑秀文,那时 的 郑秀文 和 许志安 ， 是 一对 公开 的 “ 好 朋友 ” 。,人物二 人物一  一对 公开  朋友,1,0
